beta,fmt_value
0.9376173443443443,0.5262923126543883
0.9388209609609609,0.5270665198075127
0.9400245775775775,0.5278400937609646
0.9412281941941941,0.5286130210267994
0.9424318108108107,0.5293852880447227
0.9436354274274273,0.530156881182541
0.944839044044044,0.5309277867366218
0.9460426606606606,0.5316979909323609
0.9472462772772772,0.5324674799246617
0.9484498938938938,0.5332362397984217
0.9496535105105104,0.53400425656903
0.950857127127127,0.5347715161828729
0.9520607437437436,0.5355380045178492
0.9532643603603603,0.5363037073838958
0.9544679769769769,0.5370686105235211
0.9556715935935935,0.5378326996123483
0.9568752102102102,0.5385959602596684
0.9580788268268268,0.5393583780090022
0.9592824434434434,0.5401199383386717
0.96048606006006,0.5408806266623809
0.9616896766766766,0.5416404283298045
0.9628932932932932,0.5423993286271898
0.9640969099099098,0.543157312777961
0.9653005265265264,0.5439143659433405
0.966504143143143,0.5446704732229748
0.9677077597597596,0.5454256196555695
0.9689113763763763,0.5461797902195353
0.9701149929929929,0.546932969833643
0.9713186096096095,0.5476851433576863
0.9725222262262261,0.5484362955931544
0.9737258428428428,0.5491864112839144
0.9749294594594594,0.5499354751169024
0.976133076076076,0.5506834717228225
0.9773366926926926,0.5514303856768558
0.9785403093093092,0.5521762014993796
0.9797439259259259,0.552920903656693
0.9809475425425425,0.5536644765617533
0.9821511591591591,0.554406904574921
0.9833547757757757,0.5551481720047124
0.9845583923923923,0.5558882631085634
0.9857620090090089,0.5566271620935993
0.9869656256256255,0.5573648531174162
0.9881692422422421,0.5581013202888684
0.9893728588588587,0.5588365476688666
0.9905764754754753,0.5595705192711842
0.9917800920920921,0.5603032190632709
0.9929837087087087,0.5610346309670761
0.9941873253253253,0.5617647388598812
0.9953909419419419,0.5624935265751393
0.9965945585585585,0.5632209779033239
0.9977981751751751,0.5639470765927852
0.9990017917917917,0.564671806350616
1.0002054084084082,0.5653951508435248
1.001409025025025,0.5661170936987179
1.0026126416416417,0.5668376185047881
1.0038162582582582,0.5675567088126133
1.0050198748748749,0.5682743481362634
1.0062234914914914,0.5689905199539123
1.007427108108108,0.5697052077087613
1.0086307247247246,0.5704183948099667
1.0098343413413413,0.5711300646335814
1.0110379579579578,0.5718402005234947
1.0122415745745745,0.5725487857923893
1.013445191191191,0.5732558037227001
1.0146488078078078,0.5739612375675825
1.0158524244244242,0.5746650705518881
1.017056041041041,0.5753672858731467
1.0182596576576575,0.5760678667025578
1.0194632742742742,0.5767667961859874
1.0206668908908907,0.5774640574449721
1.0218705075075074,0.5781596335777321
1.0230741241241241,0.5788535076601885
1.0242777407407406,0.5795456627469906
1.0254813573573573,0.580236081872547
1.0266849739739738,0.5809247480520662
1.0278885905905906,0.5816116442826017
1.029092207207207,0.5822967535441059
1.0302958238238238,0.5829800588004881
1.0314994404404403,0.5836615430006816
1.032703057057057,0.5843411890797144
1.0339066736736735,0.5850189799597887
1.0351102902902902,0.5856948985513653
1.0363139069069067,0.5863689277542544
1.0375175235235234,0.5870410504587116
1.03872114014014,0.5877112495465421
1.0399247567567567,0.5883795078922079
1.0411283733733734,0.5890458083639436
1.0423319899899899,0.5897101338248736
1.0435356066066066,0.5903724671341412
1.044739223223223,0.591032791148037
1.0459428398398398,0.5916910887211363
1.0471464564564563,0.5923473427074407
1.048350073073073,0.5930015359615245
1.0495536896896895,0.5936536513396864
1.0507573063063063,0.5943036717011083
1.0519609229229228,0.594951579909013
1.0531645395395395,0.5955973588318351
1.054368156156156,0.5962409913443888
1.0555717727727727,0.5968824603290451
1.0567753893893892,0.5975217486769115
1.057979006006006,0.5981588392890166
1.0591826226226226,0.5987937150774986
1.0603862392392391,0.5994263589667971
1.0615898558558559,0.6000567538948515
1.0627934724724724,0.6006848828143008
1.063997089089089,0.6013107286936875
1.0652007057057056,0.6019342745186662
1.0664043223223223,0.6025555032932156
1.0676079389389388,0.6031743980408524
1.0688115555555555,0.6037909418058509
1.070015172172172,0.6044051176544631
1.0712187887887887,0.6050169086761448
1.0724224054054052,0.6056262979847824
1.073626022022022,0.6062332687199223
1.0748296386386385,0.6068378040480066
1.0760332552552552,0.6074398871636063
1.0772368718718717,0.6080395012906606
1.0784404884884884,0.6086366296837173
1.0796441051051051,0.6092312556291761
1.0808477217217216,0.6098233624465315
1.0820513383383383,0.6104129334896231
1.0832549549549548,0.6109999521478802
1.0844585715715716,0.6115844018475753
1.085662188188188,0.6121662660530746
1.0868658048048048,0.6127455282680925
1.0880694214214213,0.6133221720369448
1.089273038038038,0.6138961809458068
1.0904766546546545,0.6144675386239682
1.0916802712712712,0.615036228745093
1.0928838878878877,0.6156022350284771
1.0940875045045044,0.6161655412403088
1.095291121121121,0.6167261311949279
1.0964947377377376,0.6172839887560865
1.0976983543543541,0.6178390978382109
1.0989019709709709,0.6183914424076611
1.1001055875875876,0.6189410064839915
1.101309204204204,0.6194877741412139
1.1025128208208208,0.6200317295090564
1.1037164374374373,0.6205728567742221
1.104920054054054,0.6211111401816531
1.1061236706706705,0.6216465640357856
1.1073272872872872,0.6221791127018096
1.1085309039039037,0.6227087706069261
1.1097345205205205,0.6232355222416027
1.110938137137137,0.6237593521608302
1.1121417537537537,0.6242802449853737
1.1133453703703702,0.6247981854030269
1.114548986986987,0.6253131581698619
1.1157526036036034,0.6258251481114773
1.1169562202202201,0.6263341401242452
1.1181598368368368,0.6268401191765574
1.1193634534534533,0.6273430703100654
1.12056707007007,0.6278429786409229
1.1217706866866866,0.6283398293610234
1.1229743033033033,0.628833607739233
1.1241779199199198,0.6293242991226256
1.1253815365365365,0.6298118889377107
1.126585153153153,0.6302963626916602
1.1277887697697697,0.6307777059735327
1.1289923863863862,0.631255904455492
1.130196003003003,0.6317309438940246
1.1313996196196194,0.6322028101311516
1.1326032362362362,0.6326714890956394
1.1338068528528527,0.6331369668042034
1.1350104694694694,0.6335992293627104
1.136214086086086,0.6340582629673744
1.1374177027027026,0.6345140539059513
1.1386213193193193,0.6349665885589262
1.1398249359359358,0.6354158534006946
1.1410285525525525,0.6358618350007481
1.142232169169169,0.6363045200248398
1.1434357857857858,0.6367438952361617
1.1446394024024023,0.6371799474965023
1.145843019019019,0.6376126637674093
1.1470466356356355,0.6380420311113413
1.1482502522522522,0.6384680366928147
1.1494538688688687,0.6388906677795477
1.1506574854854854,0.6393099117435949
1.151861102102102,0.639725756062478
1.1530647187187186,0.6401381883203089
1.1542683353353351,0.640547196208909
1.1554719519519518,0.6409527675289197
1.1566755685685686,0.641354890190907
1.157879185185185,0.6417535522164597
1.1590828018018018,0.6421487417392809
1.1602864184184183,0.6425404470062722
1.161490035035035,0.6429286563786121
1.1626936516516515,0.6433133583328234
1.1638972682682682,0.6436945414618385
1.1651008848848847,0.6440721944760535
1.1663045015015014,0.6444463062043756
1.167508118118118,0.6448168655952634
1.1687117347347347,0.6451838617177592
1.1699153513513512,0.6455472837625117
1.1711189679679679,0.6459071210427928
1.1723225845845844,0.6462633629955038
1.173526201201201,0.6466159991821777
1.1747298178178176,0.6469650192899655
1.1759334344344343,0.6473104131326206
1.177137051051051,0.6476521706514718
1.1783406676676675,0.6479902819163863
1.1795442842842843,0.6483247371267253
1.1807479009009008,0.6486555266122918
1.1819515175175175,0.6489826408342638
1.183155134134134,0.6493060703861242
1.1843587507507507,0.6496258059945769
1.1855623673673672,0.6499418385204564
1.186765983983984,0.6502541589596241
1.1879696006006004,0.6505627584438586
1.1891732172172171,0.6508676282417316
1.1903768338338336,0.6511687597594784
1.1915804504504504,0.6514661445418546
1.1927840670670669,0.6517597742729835
1.1939876836836836,0.6520496407771932
1.1951913003003003,0.6523357360198434
1.1963949169169168,0.6526180521081408
1.1975985335335335,0.6528965812919431
1.19880215015015,0.6531713159645548
1.2000057667667667,0.6534422486635079
1.2012093833833832,0.6537093720713346
1.202413,0.6539726790163277
